date,transformer_1,transformer_2,transformer_3,transformer_4,transformer_5,transformer_6,transformer_7,transformer_8,transformer_9,transformer_10,transformer_11,transformer_12,transformer_13,transformer_14,transformer_15,transformer_16,transformer_17,transformer_18,transformer_19,transformer_20,transformer_21,transformer_22,transformer_23,transformer_24,transformer_25,transformer_26,transformer_27,transformer_28,transformer_29,transformer_30,transformer_31,transformer_32,transformer_33,transformer_34,transformer_35,transformer_36,transformer_37,transformer_38,transformer_39
2019-12-14T03:15:00.000000+0000,121.2451,11.89278,70.49716,55.01457,21.18958,53.72976,80.69168,82.69786,37.78712,56.83164,80.93986,55.60583,59.93048,32.04514,90.60461,16.46723,71.13882,27.57177,42.03316,91.1199,97.7451,56.09236,10.54052,46.70027,56.49496,44.32169,75.99133,23.42366,45.83068,74.93709,74.84779,67.50642,10.14655,60.06295,102.8825,47.67029,21.9954,29.82534,14.02882
2019-12-14T03:30:00.000000+0000,114.7755,11.86136,70.62231,47.23541,22.23714,49.8949,83.12601,80.96861,39.8297,58.95034,94.26878,59.2468,64.3977,33.10263,96.06875,16.79017,77.79938,28.63062,36.58006,84.47436,101.5911,57.6296,10.58198,49.90774,58.92666,48.35773,76.6573,28.13185,34.95813,72.16541,74.23797,64.19549,9.304098,59.75034,106.095,47.46296,20.14671,28.65125,13.09449
2019-12-14T03:45:00.000000+0000,116.2738,11.67695,71.43381,46.85284,20.92973,52.16002,79.34468,76.26381,38.23435,58.10522,99.17776,60.19215,60.34718,29.20745,99.28383,16.11279,77.51151,27.49208,35.53981,87.31219,101.3236,53.19693,10.97415,48.09909,55.20762,43.05841,72.11075,34.01556,32.75528,72.01949,76.545,61.70655,9.242267,57.05028,101.9025,49.6884,21.66401,28.38428,16.56223
2019-12-14T04:00:00.000000+0000,114.0305,11.67875,69.92817,44.58117,21.85855,55.83535,81.86837,78.12069,39.30571,61.53032,88.03918,57.45896,56.5641,34.96755,99.98843,16.14719,69.64598,26.02653,33.61819,85.18285,98.52126,52.76846,10.44227,47.26516,57.16496,45.66765,70.45775,37.14196,34.1228,72.55595,76.24918,64.11365,9.991544,57.24222,104.4674,50.25282,19.54526,28.31337,16.84999
2019-12-14T04:15:00.000000+0000,113.382,11.60914,69.90681,48.20352,21.87696,56.75411,79.18368,77.35921,42.20282,57.00901,94.59734,55.53892,56.20686,33.49218,98.17847,14.72212,75.01792,27.06487,31.64795,85.78344,97.81174,52.29083,10.5065,47.15027,56.6101,46.49689,69.89822,34.29334,30.40978,70.33694,76.0901,64.13898,9.714103,56.66636,104.3821,50.97858,20.13515,27.70468,14.67296
2019-12-14T04:30:00.000000+0000,109.1884,11.14384,70.66933,52.14869,22.15144,58.11072,78.89665,82.05782,42.5762,62.32338,97.05967,56.75623,57.51662,29.64113,96.28249,15.72374,76.49794,27.59474,32.95524,86.11405,98.66299,55.53136,10.55728,49.60363,56.0237,45.89131,72.59801,31.92221,30.72079,75.1897,76.05241,65.93965,10.17019,58.3815,105.4808,52.04892,20.36954,29.60508,11.44813
2019-12-14T04:45:00.000000+0000,108.3446,11.49498,71.59692,54.4235,23.55124,57.7907,80.51007,84.61426,43.17649,60.49472,87.25972,56.48766,58.46782,32.32159,96.24657,15.28256,82.76488,30.35868,31.98281,95.14104,101.0731,55.23865,10.58099,52.04913,58.8391,44.77698,72.33518,28.79958,31.73393,76.77271,77.85822,65.83971,10.26342,57.27226,102.4046,55.62014,21.56456,31.93473,11.31843
2019-12-14T05:00:00.000000+0000,108.9846,11.58187,73.41018,45.4514,23.02697,62.51296,80.14612,79.54057,46.52071,63.65757,98.29887,55.92355,58.32706,33.62539,94.95772,16.11237,72.18379,29.40422,32.54876,96.30767,100.4768,61.42761,10.58838,51.91532,56.03209,44.71239,77.09455,31.89331,33.59044,76.66959,82.08725,65.19988,10.02718,59.24083,110.4309,55.93436,21.23285,29.98562,14.20882
2019-12-14T05:15:00.000000+0000,109.5476,11.42388,75.04784,44.78046,21.92491,62.40186,80.7139,84.07568,41.08946,64.16812,88.31456,62.2536,58.50258,30.43263,94.81641,17.93989,87.77011,28.59022,36.83151,98.31995,94.05729,61.99836,10.56931,54.21636,55.60714,46.38607,77.52728,31.4405,36.36558,81.4754,80.43045,69.93439,10.43761,60.89162,107.7251,56.87408,23.11641,33.19482,16.38067
2019-12-14T05:30:00.000000+0000,112.945,11.69325,80.33576,50.59441,24.92474,62.1048,83.85165,78.81101,40.19267,66.5555,105.8995,58.34392,54.88507,33.51985,96.06602,16.60507,88.43044,28.34384,43.74367,98.87794,100.3549,62.33757,10.50723,53.5147,54.67895,45.88805,78.09969,30.26103,42.89947,83.43163,83.144,68.69469,10.75743,65.51456,113.939,53.43401,23.60068,34.74347,12.63755
2019-12-14T05:45:00.000000+0000,114.8343,11.54067,80.01704,55.69728,25.32122,62.08287,89.62601,84.01031,40.84364,65.22839,153.9095,62.66059,58.13458,31.37006,87.23695,15.96149,88.43528,30.27201,35.05443,104.1168,99.61125,65.39693,10.56915,54.55407,55.52136,47.66857,76.78823,30.02728,35.70388,81.23615,85.82141,65.84904,10.723,61.4,131.2744,53.86533,21.87055,36.56296,13.70446
2019-12-14T06:00:00.000000+0000,122.6255,11.49118,83.82381,53.41134,25.00926,62.75801,90.48147,74.19245,44.22435,64.3522,123.136,63.97348,58.46571,34.01161,85.1679,15.0158,80.49841,35.69886,35.86963,97.10588,109.9737,65.79752,15.84958,55.31308,59.66145,46.58086,85.68703,34.28231,39.12007,81.74856,88.42126,69.03197,11.72598,65.1519,133.003,58.15705,24.32621,35.85135,16.37146
2019-12-14T06:15:00.000000+0000,116.3293,11.39913,72.95311,59.04641,24.83742,61.53128,88.07799,61.06518,43.23947,61.1217,152.5226,69.14215,57.53493,28.92805,94.7375,15.69676,96.05725,34.4499,36.33311,94.10809,110.2833,72.11079,57.87614,56.14254,62.81382,55.2595,96.41429,37.10992,39.06686,83.84692,95.19237,72.12026,13.01723,67.28824,133.1551,66.76524,27.90259,34.98547,17.52613
2019-12-14T06:30:00.000000+0000,113.8701,12.65198,82.69372,66.6401,25.33546,68.23599,89.31688,70.66029,51.70117,59.92781,136.6976,69.96657,59.99454,35.43687,110.6402,17.90446,89.27046,33.88205,34.61275,109.9949,113.8113,75.93773,57.44621,58.09549,67.99437,59.18535,107.7932,36.84512,39.4634,81.75827,98.41785,72.49293,12.27798,68.7823,137.7629,71.21904,27.35811,43.86745,21.31326
2019-12-14T06:45:00.000000+0000,115.2719,14.13183,83.14139,70.87124,25.6433,68.34614,97.029,75.13153,51.93721,73.3009,147.6442,76.93522,60.27748,33.78405,122.9878,16.0013,85.31606,36.97549,42.4607,107.7943,118.0591,88.9845,55.48328,56.9473,71.24139,59.06612,134.4617,36.62409,59.92706,77.23887,102.7524,80.97852,11.72199,74.68546,142.0894,72.46225,30.49766,49.33913,21.80381
2019-12-14T07:00:00.000000+0000,132.0518,15.5209,80.50098,74.58914,33.05029,77.78728,95.09668,73.51211,55.32826,66.38631,152.3633,84.10365,61.79266,35.14227,134.2235,17.60451,87.90931499999999,37.63527,37.22765,100.4797,124.6411,91.64215,54.64671,64.88264,69.80653,58.55826,135.3688,37.60845,58.13355,82.18429,107.6809,80.52054,14.02724,80.28925,149.0399,72.58527,35.27398,48.38231,17.58564
2019-12-14T07:15:00.000000+0000,137.481,14.597,96.15126,82.5834,35.38023,83.25056,102.106,77.47178,61.36533,76.41183,131.532,97.7317,63.48372,32.98084,126.5527,22.61091,90.50257,40.62832,47.12047,115.1879,131.2826,99.66499,61.52981,74.05817,74.83104,65.83169,144.0137,40.43412,51.51411,93.50262,114.831,103.5277,12.99757,81.34113,156.8544,78.37749,39.38734,51.05146,18.36465
2019-12-14T07:30:00.000000+0000,136.3088,15.04397,97.86424,80.44721,36.56858,89.31821,112.5491,80.45321,65.75864,91.02634,129.0829,88.47125,62.66232,37.56093,133.1698,17.13578,81.07865,41.08484,50.41268,117.5154,138.7631,102.1244,66.10809,69.3298,78.4755,64.09103,137.7784,46.25395,53.08695,99.57782,114.7206,105.8114,15.54965,81.13796,156.5314,80.61946,45.2811,56.67581,18.00926
2019-12-14T07:45:00.000000+0000,144.8074,16.11607,99.77122,84.08397,45.36427,95.5164,107.4782,71.59153,66.20315,96.43423,148.4776,98.06815,59.65213,32.23877,134.754,11.09446,84.50874,41.74964,42.64677,117.9153,148.8802,105.0196,66.20953,71.98216,81.0062,62.09847,155.896,50.42032,53.16515,94.64758,117.4269,100.1085,15.03787,82.99068,155.6024,82.64661,46.61219,56.18494,16.40794
2019-12-14T08:00:00.000000+0000,155.3085,17.05987,95.89909,89.17558,53.79364,98.37588,105.407,80.09038,69.98585,87.05981,246.1194,106.004,60.96046,32.5443,148.642,10.52915,88.74937,54.86319,40.43827,135.0838,153.5052,110.9335,93.13274,74.90417,76.53034,77.47189,166.4602,44.72416,55.0693,96.11127,122.3817,116.0656,15.10817,83.92388,165.0671,87.3876,45.45774,62.10736,22.52183
2019-12-14T08:15:00.000000+0000,162.5105,17.22641,91.24109,111.4397,60.95531,101.6659,106.0124,94.48301,72.25584,88.47298,243.7756,119.7366,60.94362,32.94223,151.3378,12.06054,83.48755,51.77685,43.05362,129.2351,146.1569,111.2059,138.4391,76.63383,91.09944,84.11518,188.4275,39.39169,53.17377,97.33344,130.5674,119.4671,13.7631,88.40682,182.2924,90.68855,44.56737,59.23226,21.18235
2019-12-14T08:30:00.000000+0000,167.7893,14.80279,90.00609,120.21,56.83802,103.0564,106.072,106.4319,76.11318,88.53118,242.3549,130.9766,75.76876,36.97731,145.9878,14.55243,90.45037,53.36238,41.85088,128.3076,139.0854,120.122,158.4986,77.70901,83.89082,80.84817,199.2125,37.34641,73.25969,97.8196,128.4034,122.2417,13.099,92.75749,185.9025,93.29037,49.41272,65.98248,20.39241
2019-12-14T08:45:00.000000+0000,168.5416,14.54247,81.85265,128.8551,49.14904,105.8259,103.8643,105.8772,91.80452,97.18608,234.1348,132.0608,78.3878,32.29999,157.3824,13.36983,83.19437,57.96489,38.53283,132.9755,142.117,108.1885,172.663,74.22567,78.31456,74.3149,204.6139,42.25546,81.97448,98.48717,127.2655,126.2217,13.25965,97.13055,190.5408,95.73705,50.2373,73.24504,24.70313
2019-12-14T09:00:00.000000+0000,201.85,14.63128,86.09221,126.3678,55.69213,101.3817,102.8159,126.9604,83.88779,89.20477,251.3437,113.4667,83.13206,35.74033,154.5053,18.04329,87.93739,59.2082,43.12051,112.0553,141.5686,104.4392,174.0291,82.67213,74.38557,67.45903,200.7027,41.28199,58.20008,88.24763,124.3914,129.8157,14.78032,104.63,211.4368,84.93909,38.78629,69.53584,20.27859
2019-12-14T09:15:00.000000+0000,218.928,16.39189,98.14899,118.2243,67.67503,131.7047,120.0578,131.0074,92.25095,101.2014,231.8058,132.507,82.36419,29.54879,164.155,17.57313,85.90081,64.71223,42.3897,126.8635,156.3294,113.7925,174.9566,81.96964,88.36948,82.6948,204.3587,48.63102,72.78086,99.81059,130.6494,139.4816,11.73958,104.6378,212.7978,95.77487,48.03299,74.9678,22.67741
2019-12-14T09:30:00.000000+0000,232.2835,16.28268,101.5808,127.7425,69.54763,126.4384,122.7791,139.079,100.349,104.6585,230.9921,125.0236,86.69099,35.78691,167.9049,13.67414,82.93571,58.83607,53.15765,135.1347,159.1305,122.8923,172.3717,76.62231,96.83797,76.19421,204.883,44.02668,70.05503,102.4588,141.9113,137.969,10.91015,104.5073,230.1418,100.6133,48.47118,78.12866,21.92057
2019-12-14T09:45:00.000000+0000,236.3164,17.24176,102.3453,119.5975,66.34676,107.8803,124.8019,128.9758,99.40966,102.652,222.5935,123.3635,94.16211,34.16874,180.2081,10.08651,90.4795,61.65746,53.35279,132.7061,156.5414,99.97744,174.7254,67.76518,100.3345,80.55814,198.6616,45.8019,63.96649,103.0497,131.4545,130.6649,11.5896,113.3259,233.1837,109.7486,50.69181,80.21715,19.63954
2019-12-14T10:00:00.000000+0000,255.6752,14.40684,103.3449,110.4767,78.78701,116.8156,141.7525,128.3182,100.3981,101.3876,234.8281,139.9055,97.84937,37.39124,191.2055,11.86627,88.03728,62.53776,42.00227,126.6181,167.876,112.1182,174.2536,68.10888,99.5921,80.36281,199.9017,46.04182,63.92696,107.6256,142.3736,137.9554,14.04873,116.7571,232.3397,100.9252,59.58271,78.65645,15.50997
2019-12-14T10:15:00.000000+0000,262.4605,14.47324,93.79813,93.07052,67.32016,110.6697,126.2316,128.0765,83.15922,98.64967,220.0337,139.6978,92.36958,34.12148,175.7952,13.45304,82.54974,61.00448,40.95244,121.6945,143.8848,80.55494,174.5222,56.209,103.3416,77.29651,206.032,50.92914,61.05257,98.80838,130.4143,130.9816,12.07872,114.8028,250.2997,100.6169,53.94887,77.97752,13.0133
2019-12-14T10:30:00.000000+0000,260.2096,14.12434,86.57478,107.5453,74.18787,101.9463,124.8209,136.6355,78.77999,99.24578,226.8229,134.6611,89.37212,37.05172,155.0784,11.9899,74.66595,65.6982,47.28738,118.0812,143.1547,93.89341,176.4969,56.99703,108.9209,71.49418,200.466,47.89503,63.78392,106.2624,136.0501,136.2052,10.51583,113.3962,224.7522,94.31104,41.31793,68.39717,13.15025
2019-12-14T10:45:00.000000+0000,241.4578,15.87593,90.07098,124.7738,68.67788,109.2746,123.9127,144.2801,94.96326,98.24945,222.141,135.6035,89.45054,35.01653,174.9227,9.301302,77.80998,73.28175,43.74559,131.8797,142.0536,90.16556,173.5654,64.44518,106.2127,81.32133,208.7014,45.96965,83.86627,117.5712,140.3725,146.3968,10.60962,119.904,250.6358,104.8713,39.28189,84.61189,16.50542
2019-12-14T11:00:00.000000+0000,255.7773,17.36638,92.85573,111.0067,67.151,111.5357,118.1783,143.751,90.95969,111.611,243.2856,117.9922,87.40123,39.85851,155.7952,9.884128,68.28976,73.39844,39.53306,107.3608,139.7689,90.30626,173.9081,61.29924,93.03925,79.23057,209.8903,40.16126,47.95534,100.9184,133.5385,157.5954,10.73635,106.7303,274.4485,84.72083,42.43285,76.3574,20.94069
2019-12-14T11:15:00.000000+0000,272.6253,19.08175,89.84074,115.8528,62.03136,99.92347,127.5971,140.2652,79.1465,111.4594,221.7898,119.198,90.03516,29.44742,155.874,6.2659,62.80894,67.07335,49.09545,95.68552,137.3338,76.21823,175.3711,67.73248,97.70852,81.38141,206.6046,43.72461,70.0162,107.2356,123.6134,135.8714,8.548329,105.8176,248.9331,96.28055,43.74477,71.70058,21.55479
2019-12-14T11:30:00.000000+0000,270.0526,21.6144,89.72009,108.677,56.16642,84.24651,123.9167,137.3809,78.43014,108.3197,235.2412,131.0532,108.5123,35.7804,148.8104,9.372087,51.22752,62.75799,55.41071,87.87525,138.2647,78.00859,173.9962,66.33437,99.50658,75.36532,200.4155,49.10822,68.97501,106.0857,125.1018,128.5998,8.191743,108.3799,238.412,87.84373,36.08685,69.63115,15.07664
2019-12-14T11:45:00.000000+0000,273.083,16.12074,89.60272,129.4588,67.32599,110.7696,151.6452,134.8714,98.79993,111.7123,227.2272,150.3371,92.55379,32.16253,167.2978,12.12894,62.13144,74.88568,44.93241,105.6876,167.8723,106.5235,178.3201,75.98537,92.14893,73.36214,220.2153,49.29987,80.55602,122.2482,124.07,136.9851,11.2419,112.7058,214.6079,94.05984,42.30515,76.87621,18.35497
2019-12-14T12:00:00.000000+0000,291.2791,16.18064,89.11702,123.8196,72.54538,95.06345,126.4461,140.0553,85.68415,113.2992,235.9035,104.0552,94.51708,39.51251,145.8586,7.873723,56.16238,75.92652,44.30729,97.1151,133.7843,83.90675,175.5058,66.54826,96.50853,70.52621,211.0246,49.94925,65.38999,102.5066,118.4419,141.1337,11.10334,105.1028,236.2664,92.80193,39.84807,70.82117,15.09123
2019-12-14T12:15:00.000000+0000,280.4025,15.02137,107.6406,109.1398,60.3042,92.92107,126.1896,140.7864,79.64272,117.0323,228.2665,134.3668,101.0187,42.61492,150.9692,6.948336,48.812,69.77189,46.24859,98.37379,158.2846,91.35466,174.8736,68.85174,100.579,65.62753,196.6881,48.58389,70.89134,101.5116,119.3089,132.4168,12.98579,115.1889,235.4322,101.4347,43.74565,75.42943,18.02677
2019-12-14T12:30:00.000000+0000,272.472,17.90899,110.6083,122.2189,57.07384,95.98517,125.9669,146.7536,77.22885,115.5667,239.4183,131.7365,102.8236,41.28199,166.5724,9.20868,47.79316,68.04017,48.06785,95.58471,157.3972,94.7554,173.8802,68.73864,93.52786,77.03288,210.0771,50.04012,67.59146,102.1298,126.9674,127.6782,10.02003,112.7507,260.9647,106.8049,45.31321,83.50653,18.81135
2019-12-14T12:45:00.000000+0000,272.2902,20.70862,107.2644,112.0649,61.19395,90.29472,128.5407,136.1029,77.19208,110.155,233.7221,121.0711,102.953,34.42039,155.3829,8.911858,33.81337,65.89663,42.04774,78.58981,145.2818,66.74191,175.6204,59.7906,96.97293,69.03555,201.8991,47.38495,56.61258,107.7532,120.5978,123.5524,10.74182,111.4324,258.8246,95.41476,46.20833,72.63311,23.08941
2019-12-14T13:00:00.000000+0000,274.1318,16.90034,102.0087,112.165,63.15341,97.50878,134.1011,134.2818,78.11626,122.8199,255.5721,118.1013,104.9205,36.5914,151.9001,8.324031,43.55883,63.19627,44.70952,91.25728,157.2143,89.87969,174.3642,70.47603,98.52863,75.48266,210.2025,51.6767,70.17809,112.9953,126.3397,132.9324,13.198185,112.374,236.9471,107.9893,50.95523,82.55776,23.20351
2019-12-14T13:15:00.000000+0000,255.5926,18.00229,101.1134,108.8426,57.65138,86.45791,127.241,138.3379,95.35209,118.6679,239.5914,107.8482,105.9177,31.17207,148.7278,7.920358,34.2387,60.89959,49.78513,84.44413,152.4036,87.77335,177.5189,77.33361,101.9566,71.06806,213.8879,41.19316,66.03667,104.3729,128.8602,129.6824,15.65455,121.5911,220.0343,110.8823,53.64815,82.00071,25.82482
2019-12-14T13:30:00.000000+0000,251.8218,16.53921,117.8518,109.7296,66.05666,87.55658,124.3943,132.3547,94.62463,102.381,236.1601,121.4102,103.9995,35.94764,149.3225,8.8637,38.7855,51.46074,42.45868,89.95425,135.9803,95.12114,175.4749,75.51906,104.6952,75.00908,203.3112,49.02877,68.65577,111.6148,132.5132,124.7767,11.77893,127.5333,219.1228,101.2493,53.63915,77.00698,18.60769
2019-12-14T13:45:00.000000+0000,246.8938,14.91658,113.4779,110.1678,62.16068,85.60657,143.9242,123.5164,94.41506,106.6239,238.2447,135.4716,101.0102,33.02838,146.7221,10.65356,50.31207,54.64347,41.60441,89.42339,146.7711,106.5721,172.9791,86.0863,93.26746,66.97956,199.7789,43.3652,74.91853,110.6245,136.858,122.8945,14.67872,128.6194,210.4487,105.9271,50.02602,66.92207,19.99593
2019-12-14T14:00:00.000000+0000,248.2442,17.99182,128.3606,102.2679,47.52179,98.81844,151.2848,133.214,88.89037,105.9757,227.7493,141.6512,102.7299,32.299,162.6844,9.344388,45.65,56.71291,37.63977,97.86697,162.7112,101.5851,177.481,89.16806,104.9626,70.97612,189.4456,46.88394,73.28756,109.103,135.5269,128.1357,16.06304,120.4162,202.6758,97.80774,46.29276,73.0146,16.11995
2019-12-14T14:15:00.000000+0000,247.336,19.21422,119.2092,116.3098,42.29304,107.3336,148.0483,135.7443,87.39966,104.8904,221.6561,145.2144,116.7574,32.26297,167.0998,8.842056,47.06781,59.55063,40.35172,97.79243,169.9305,106.7988,175.8072,86.06305,101.7287,79.1105,207.7931,45.03742,77.21845,112.8698,135.7476,136.1246,14.5218,125.4601,233.1434,103.8495,50.71112,73.66206,16.43816
2019-12-14T14:30:00.000000+0000,247.0587,16.96667,110.8473,112.8854,45.67501,107.6218,148.5351,127.6767,91.28948,110.7115,224.3156,134.1865,111.5197,37.89879,162.417,10.27556,51.63638,54.01387,43.88626,95.02901,164.2244,108.2624,175.9187,81.86373,103.0086,79.89497,203.7803,46.3,82.61102,107.2987,138.2286,132.9562,15.56944,121.8157,226.375,106.6097,49.32087,84.51599,16.36684
2019-12-14T14:45:00.000000+0000,242.4803,17.36871,121.0442,113.0248,46.63586,124.0398,149.8166,137.6814,97.034,114.1038,220.4221,140.1543,100.5255,42.54241,173.853,11.88405,53.69649,55.75045,43.91514,90.23016,177.5522,111.8519,174.2933,81.76532,106.6938,75.61843,197.1022,50.21029,90.82514,101.8585,139.7612,136.7812,14.19441,135.1865,215.9782,115.1722,50.33029,95.99362,23.52561
2019-12-14T15:00:00.000000+0000,237.3641,19.11065,134.8751,126.742,45.78778,121.9467,160.8728,137.6666,104.6765,118.0863,231.0061,152.7036,105.8619,34.46745,181.2673,10.36758,48.27053,57.41566,46.9312,103.2034,171.8132,120.7738,176.5342,87.14517,109.1725,77.32349,211.6948,63.34085,91.95353,111.1349,146.2089,154.9394,16.00852,157.3175,229.9839,119.9213,49.75984,88.43261,30.97437
2019-12-14T15:15:00.000000+0000,244.4319,17.85854,132.3065,131.3609,48.10078,122.7337,172.9498,141.6886,105.2505,124.9991,233.7102,156.6574,109.2022,35.94663,174.4194,9.626849,52.47269,64.04739,48.72086,99.74892,174.5084,124.5445,172.4215,88.71009,110.6553,81.69253,205.1029,56.6896,91.98799,118.1526,137.6151,161.9491,15.978890000000002,164.504,232.0162,127.6958,53.39163,83.88499,28.55639
2019-12-14T15:30:00.000000+0000,244.6403,17.51471,138.5911,131.1133,44.57895,127.1562,174.4595,136.839,107.6797,140.0825,235.7028,161.6932,114.8178,35.43277,188.7063,10.0218,57.93867,62.32467,44.42008,93.46998,168.314,132.0124,173.5598,89.52386,110.5675,88.79008,198.9163,57.10447,98.13776,118.7051,139.745,168.0859,15.94926,154.3611,242.6175,124.3223,50.58348,90.64123,27.57756
2019-12-14T15:45:00.000000+0000,265.3347,18.79896,136.384,134.6436,49.07206,131.7374,186.3856,141.8353,115.9731,155.8136,235.7187,167.4524,112.2817,41.21213,219.3458,19.24348,49.67363,66.24578,46.35439,95.17957,181.0241,146.789,174.6544,95.05755,117.8267,92.56467,204.9319,55.49342,107.8285,125.4828,145.9017,175.1516,18.89867,154.2213,281.7049,133.76,51.4274,100.7264,28.03274
2019-12-14T16:00:00.000000+0000,271.5778,19.84136,159.5365,148.1708,50.50239,141.8896,204.1864,142.2072,117.2509,139.2554,223.6386,191.2469,119.31,37.56839,213.9027,21.40266,50.42675,68.10091,47.59065,101.0755,195.1422,150.6029,174.4366,106.3286,122.0516,101.8549,218.6691,52.9054,136.7625,126.6486,158.3102,176.3966,19.35079,153.2138,276.313,128.811,59.34647,102.0231,26.40644
2019-12-14T16:15:00.000000+0000,257.8794,19.94571,165.666,179.4265,54.96177,154.2456,207.2496,148.9173,124.8799,137.1313,215.9739,194.5524,130.9241,38.11663,217.4818,24.28918,56.88019,62.77967,48.66195,88.84957,202.1989,151.7993,163.9286,111.4012,117.8382,95.46762,193.8218,54.94906,141.129,136.1351,172.6704,175.4759,19.99522,158.9734,238.454,122.8321,66.33698,99.88354,30.15568
2019-12-14T16:30:00.000000+0000,262.7267,23.67216,179.7859,195.4116,41.05182,151.6615,205.0531,157.0519,129.0267,135.506,194.2653,186.4221,127.1318,32.18534,229.5654,21.31415,56.65234,76.95346,50.76442,93.34321,205.3779,161.6774,159.3782,114.4858,122.7964,94.23753,173.0794,55.26669,147.7388,140.6523,172.7521,188.5298,19.97514,159.2008,246.6971,116.9742,79.04359,99.65291,30.25177
2019-12-14T16:45:00.000000+0000,252.7466,23.95351,179.1048,209.0892,43.08909,151.2204,188.4472,144.1071,134.5434,149.0192,210.8719,198.8068,130.8335,37.90804,230.2442,21.80761,51.31982,79.92505,48.71981,92.47932,204.3888,168.9517,161.118,122.963,133.5927,96.95678,176.815,57.21389,132.2638,147.2005,171.998,186.7877,18.47163,166.4746,218.6832,120.5697,88.22652,103.973,23.65295
2019-12-14T17:00:00.000000+0000,238.5046,20.25007,172.6397,205.9197,38.36215,146.0901,186.9938,141.055,123.2516,133.1463,206.3042,202.2523,128.5963,35.55915,226.8175,19.70302,53.03851,84.72227,51.73407,99.46655,195.8034,180.1531,155.2169,125.4957,131.9574,96.32285,180.7891,53.50865,130.3708,149.216,171.0805,181.3501,17.07398,175.3639,207.7889,132.1661,85.52195,105.9985,19.35965
2019-12-14T17:15:00.000000+0000,239.4459,19.07123,166.0963,202.7103,38.46198,148.7398,196.6466,126.7524,134.0426,127.6731,186.1349,194.5814,124.2971,35.83648,214.6607,20.6312,57.04305,76.11272,56.37681,95.53135,210.9005,182.0893,110.257,122.1824,131.6559,104.2396,179.7723,57.51572,136.5463,157.2753,168.1519,186.7376,19.33456,175.8194,215.0453,136.2336,78.34438,101.4918,20.76905
2019-12-14T17:30:00.000000+0000,229.4509,16.92029,166.1147,184.4917,41.59373,148.5064,200.9781,131.4916,124.4766,138.9965,147.4239,181.1371,128.8686,33.83405,213.6434,20.41311,58.21316,70.68999,50.47888,102.4361,208.1356,177.2204,40.10741,114.32,126.8605,105.5251,175.5391,54.00141,127.2611,147.3656,165.5147,182.2708,17.97688,169.2243,212.0146,140.1723,74.16712,96.63798,19.98879
2019-12-14T17:45:00.000000+0000,230.9842,17.90851,165.1106,173.9575,39.8555,154.5618,195.7682,134.184,127.8954,131.9331,151.78,175.6959,133.3593,39.72991,204.5731,22.77156,50.29542,61.41997,48.81493,97.32018,208.1179,181.3469,21.30741,113.1395,125.6705,95.38018,167.3722,55.66953,115.7421,159.5656,158.1388,170.587,17.51514,165.0198,234.7367,128.8397,73.84057,100.0152,27.12824
2019-12-14T18:00:00.000000+0000,220.577,18.0665,161.9823,170.3439,37.64386,155.768,192.4007,129.4995,118.4157,119.909,147.8941,171.3492,118.1493,37.93262,195.5827,23.44472,51.16492,64.53557,50.54237,98.74749,197.9974,172.0249,12.77541,107.2325,122.2605,105.8969,167.8772,56.70474,117.6533,151.4527,149.7477,169.6053,17.80255,149.2892,239.1134,128.6949,70.94119,95.94673,20.61073
2019-12-14T18:15:00.000000+0000,227.4858,19.20138,153.295,162.947,32.45422,153.8501,182.4018,138.2723,119.9456,119.9038,151.3639,175.9466,121.193,37.58641,212.4448,22.65257,56.24383,61.27137,47.0786,93.28968,201.7599,168.2969,13.94818,109.1437,128.3865,98.04347,163.0731,56.19438,115.1814,154.3916,150.7815,166.7631,20.39442,156.8289,211.5198,141.367,62.32734,90.62582,20.59743
2019-12-14T18:30:00.000000+0000,223.0484,21.23305,165.0183,147.5617,36.12775,141.9665,187.0308,132.8813,109.7272,128.265,142.2477,161.8901,128.8327,35.64017,220.1684,20.69438,63.22772,65.32244,48.32919,92.9304,199.6505,152.5415,11.71949,103.8793,125.359,98.53933,168.1526,58.99421,130.8943,154.0519,159.3066,168.2393,21.5075,164.0877,208.9476,148.3363,64.13345,85.45358,25.09437
2019-12-14T18:45:00.000000+0000,225.1684,19.8095,158.2894,142.7903,32.89659,140.7183,199.3899,127.7896,112.7722,130.8058,146.4984,160.3602,126.6038,38.89223,210.3156,23.78296,51.31374,67.7996,48.73339,103.2529,213.0548,145.7847,11.80382,114.1939,121.8726,98.48917,171.5747,54.6412,120.3885,151.0158,164.145,168.7772,24.80234,152.4099,228.2272,152.6348,56.40495,83.03797,25.93041
2019-12-14T19:00:00.000000+0000,214.563,19.21773,145.5989,146.1637,33.17955,138.1207,206.801,133.5248,109.2034,122.3419,143.3144,154.948,113.535,35.68087,208.6946,23.55602,50.75809,67.25369,50.32293,95.11152,216.8058,152.0519,11.46503,101.1311,119.5356,92.94267,161.818,49.56427,113.0985,138.3873,160.9637,161.603,22.10304,147.7573,231.597,135.7599,60.8355,80.60473,26.27123
